Sample	Study	Site	Admin level 2	Admin level 1	Country	Continent	Site latitude	Site longitude	Admin level 2 latitude	Admin level 2 longitude	Admin level 1 latitude	Admin level 1 longitude	Country latitude	Country longitude	Population	Day	Month	Year	All samples same case	Curated timepoint	Source ENA accession	% callable	Sample type	Is returning traveller	Sample was in Pv4	Exclusion reason	QC pass	Exclusion reason plus time series	QC pass plus time series	MalariaGEN ENA project accession	MalariaGEN ENA experiment accession	MalariaGEN ENA sample accession	MalariaGEN ENA run accession	MalariaGEN ENA CRAM URL	MalariaGEN ENA FASTQ URL
VVX11850	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	22.0	8.0	2015	VVX11850		ERR2351767	0.0765662428164697	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261901	ERS27229736	ERR15861908	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861908/VVX11850.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR15861908/ERR15861908_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR15861908/ERR15861908_2.fastq.gz
VVX11851	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	22.0	8.0	2015	VVX11851		ERR2351768	0.4095493376718689	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261756	ERS27229591	ERR15861763	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861763/VVX11851.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/063/ERR15861763/ERR15861763_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/063/ERR15861763/ERR15861763_2.fastq.gz
VVX11852	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	26.0	8.0	2015	VVX11852		ERR2351769	44.82045982238491	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261770	ERS27229605	ERR15861777	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861777/VVX11852.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/077/ERR15861777/ERR15861777_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/077/ERR15861777/ERR15861777_2.fastq.gz
VVX11854	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	29.0	8.0	2015	VVX11854		ERR2351770	0.5498995479130956	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261757	ERS27229592	ERR15861764	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861764/VVX11854.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/064/ERR15861764/ERR15861764_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/064/ERR15861764/ERR15861764_2.fastq.gz
VVX11856	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	30.0	8.0	2015	VVX11856		ERR2351771	0.1068690508571683	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261764	ERS27229599	ERR15861771	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861771/VVX11856.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/071/ERR15861771/ERR15861771_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/071/ERR15861771/ERR15861771_2.fastq.gz
VVX11857	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	30.0	8.0	2015	VVX11857,VVX11930	D00H00	ERR2351772	5.963967964009079	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261758	ERS27229593	ERR15861765	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861765/VVX11857.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/065/ERR15861765/ERR15861765_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/065/ERR15861765/ERR15861765_2.fastq.gz
VVX11860	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	5.0	9.0	2015	VVX11860		ERR2351773	2.653465386083773	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261782	ERS27229617	ERR15861789	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861789/VVX11860.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/089/ERR15861789/ERR15861789_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/089/ERR15861789/ERR15861789_2.fastq.gz
VVX11863	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	6.0	9.0	2015	VVX11863		ERR2351774	0.0864559774406613	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261783	ERS27229618	ERR15861790	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861790/VVX11863.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/090/ERR15861790/ERR15861790_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/090/ERR15861790/ERR15861790_2.fastq.gz
VVX11866	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	9.0	2015	VVX11866		ERR2351775	13.717154898278466	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261771	ERS27229606	ERR15861778	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861778/VVX11866.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/078/ERR15861778/ERR15861778_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/078/ERR15861778/ERR15861778_2.fastq.gz
VVX11869	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	12.0	9.0	2015	VVX11869		ERR2351776	1.890092886026697	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261762	ERS27229597	ERR15861769	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861769/VVX11869.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/069/ERR15861769/ERR15861769_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/069/ERR15861769/ERR15861769_2.fastq.gz
VVX11870	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	12.0	9.0	2015	VVX11870		ERR2351777	2.458401389824517	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261767	ERS27229602	ERR15861774	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861774/VVX11870.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/074/ERR15861774/ERR15861774_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/074/ERR15861774/ERR15861774_2.fastq.gz
VVX11873	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	13.0	9.0	2015	VVX11873,VVX12727	D00H00	ERR2351778	17.59262578411529	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261766	ERS27229601	ERR15861773	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861773/VVX11873.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/073/ERR15861773/ERR15861773_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/073/ERR15861773/ERR15861773_2.fastq.gz
VVX11874	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	15.0	9.0	2015	VVX11874		ERR2351779	83.03719397650423	gDNA	False	True	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15261812	ERS27229647	ERR15861819	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861819/VVX11874.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/019/ERR15861819/ERR15861819_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/019/ERR15861819/ERR15861819_2.fastq.gz
VVX11875	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	15.0	9.0	2015	VVX11875		ERR2351780	8.039789515317949	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261772	ERS27229607	ERR15861779	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861779/VVX11875.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/079/ERR15861779/ERR15861779_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/079/ERR15861779/ERR15861779_2.fastq.gz
VVX11879	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	13.0	10.0	2015	VVX11879		ERR2351781	0.1099923061859084	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261763	ERS27229598	ERR15861770	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861770/VVX11879.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/070/ERR15861770/ERR15861770_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/070/ERR15861770/ERR15861770_2.fastq.gz
VVX11882	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	19.0	10.0	2015	VVX11882		ERR2351782	31.369119090138906	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261776	ERS27229611	ERR15861783	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861783/VVX11882.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/083/ERR15861783/ERR15861783_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/083/ERR15861783/ERR15861783_2.fastq.gz
VVX11883	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	20.0	10.0	2015	VVX11883		ERR2351783	0.9577305786290204	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261765	ERS27229600	ERR15861772	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861772/VVX11883.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/072/ERR15861772/ERR15861772_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/072/ERR15861772/ERR15861772_2.fastq.gz
VVX11885	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	21.0	10.0	2015	VVX11885		ERR2351784	0.2358729255877014	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261802	ERS27229637	ERR15861809	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861809/VVX11885.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR15861809/ERR15861809_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR15861809/ERR15861809_2.fastq.gz
VVX11887	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	25.0	10.0	2015	VVX11887		ERR2351785	0.2821432473652999	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261769	ERS27229604	ERR15861776	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861776/VVX11887.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/076/ERR15861776/ERR15861776_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/076/ERR15861776/ERR15861776_2.fastq.gz
VVX11888	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	25.0	10.0	2015	VVX11888,VVX12766	D00H00	ERR2351786	0.0682054225979678	gDNA	False	True	Lower_covered_duplicate	False	Analysis_set	True	PRJEB102781	ERX15261773	ERS27229608	ERR15861780	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861780/VVX11888.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/080/ERR15861780/ERR15861780_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/080/ERR15861780/ERR15861780_2.fastq.gz
VVX11891	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	10.0	11.0	2015	VVX11891		ERR2351787	0.2303185586138779	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261777	ERS27229612	ERR15861784	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861784/VVX11891.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/084/ERR15861784/ERR15861784_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/084/ERR15861784/ERR15861784_2.fastq.gz
VVX11892	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	11.0	2015	VVX11892		ERR2351788	22.493643555575847	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261774	ERS27229609	ERR15861781	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861781/VVX11892.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/081/ERR15861781/ERR15861781_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/081/ERR15861781/ERR15861781_2.fastq.gz
VVX11893	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	11.0	2015	VVX11893		ERR2351789	0.3933511093737501	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261785	ERS27229620	ERR15861792	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861792/VVX11893.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/092/ERR15861792/ERR15861792_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/092/ERR15861792/ERR15861792_2.fastq.gz
VVX11894	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	11.0	2015	VVX11894		ERR2351790	2.1559414870682936	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261775	ERS27229610	ERR15861782	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861782/VVX11894.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/082/ERR15861782/ERR15861782_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/082/ERR15861782/ERR15861782_2.fastq.gz
VVX11895	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	11.0	2015	VVX11895		ERR2351791	20.38283603498363	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261780	ERS27229615	ERR15861787	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861787/VVX11895.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/087/ERR15861787/ERR15861787_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/087/ERR15861787/ERR15861787_2.fastq.gz
VVX11896	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	11.0	2015	VVX11896		ERR2351792	0.1232807762119375	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261778	ERS27229613	ERR15861785	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861785/VVX11896.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/085/ERR15861785/ERR15861785_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/085/ERR15861785/ERR15861785_2.fastq.gz
VVX11897	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	11.0	11.0	2015	VVX11897		ERR2351793	0.0738630945992028	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261779	ERS27229614	ERR15861786	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861786/VVX11897.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/086/ERR15861786/ERR15861786_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/086/ERR15861786/ERR15861786_2.fastq.gz
VVX11898	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	12.0	11.0	2015	VVX11898		ERR2351794	14.054559448307078	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261788	ERS27229623	ERR15861795	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861795/VVX11898.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/095/ERR15861795/ERR15861795_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/095/ERR15861795/ERR15861795_2.fastq.gz
VVX11899	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	14.0	11.0	2015	VVX11899		ERR2351795	1.4267939425926386	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261784	ERS27229619	ERR15861791	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861791/VVX11899.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/091/ERR15861791/ERR15861791_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/091/ERR15861791/ERR15861791_2.fastq.gz
VVX11903	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	19.0	11.0	2015	VVX11903		ERR2351796	0.9308712715020376	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261781	ERS27229616	ERR15861788	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861788/VVX11903.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/088/ERR15861788/ERR15861788_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/088/ERR15861788/ERR15861788_2.fastq.gz
VVX11904	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	19.0	11.0	2015	VVX11904		ERR2351797	24.567419667341973	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261799	ERS27229634	ERR15861806	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861806/VVX11904.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR15861806/ERR15861806_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR15861806/ERR15861806_2.fastq.gz
VVX11905	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	19.0	11.0	2015	VVX11905		ERR2351798	84.52132909631207	gDNA	False	True	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15261914	ERS27229749	ERR15861921	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861921/VVX11905.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/021/ERR15861921/ERR15861921_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/021/ERR15861921/ERR15861921_2.fastq.gz
VVX11906	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	22.0	11.0	2015	VVX11906		ERR2351799	75.10128455325035	gDNA	False	True	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15261803	ERS27229638	ERR15861810	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861810/VVX11906.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/010/ERR15861810/ERR15861810_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/010/ERR15861810/ERR15861810_2.fastq.gz
VVX11907	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	22.0	11.0	2015	VVX11907		ERR2351800	59.138750118671645	gDNA	False	True	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15261804	ERS27229639	ERR15861811	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861811/VVX11907.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/011/ERR15861811/ERR15861811_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/011/ERR15861811/ERR15861811_2.fastq.gz
VVX11908	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	24.0	11.0	2015	VVX11908		ERR2351801	0.4570696502811463	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261789	ERS27229624	ERR15861796	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861796/VVX11908.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/096/ERR15861796/ERR15861796_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/096/ERR15861796/ERR15861796_2.fastq.gz
VVX11909	1157-PV-MULTI-PRICE	Jalalabad	Jalalabad	Nangarhar	Afghanistan	Asia	34.4344	70.4612	34.46682272201787	70.46804255481405	34.27448968693682	70.4678384142261	33.76626013919481	65.92737007546236	AS-W	24.0	11.0	2015	VVX11909		ERR2351802	1.0907564624267734	gDNA	False	True	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15261786	ERS27229621	ERR15861793	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15861793/VVX11909.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/093/ERR15861793/ERR15861793_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/093/ERR15861793/ERR15861793_2.fastq.gz
